date,sentiment
2015-07-26,-0.141353
2015-07-27,-0.240141
2015-07-28,-0.143887
2015-07-29,-0.125842
2015-07-30,-0.152079
2015-07-31,-0.147522
2015-08-01,-0.15543
2015-08-02,-0.170187
2015-08-03,-0.161303
2015-08-04,-0.153388
2015-08-05,-0.138743
2015-08-06,-0.153008
2015-08-07,-0.184821
2015-08-08,-0.164144
2015-08-09,-0.179629
2015-08-10,-0.170863
2015-08-11,-0.168727
2015-08-12,-0.144261
2015-08-13,-0.153633
2015-08-14,-0.16668
2015-08-15,-0.221145
2015-08-16,-0.067564
2015-08-17,-0.161132
2015-08-18,-0.153564
2015-08-19,-0.145976
2015-08-20,-0.232102
2015-08-21,-0.122174
2015-08-22,-0.122038
2015-08-23,-0.150098
2015-08-24,-0.059263
2015-08-25,-0.208283
2015-08-26,-0.208076
2015-08-27,-0.144821
2015-08-28,-0.222228
2015-08-29,-0.149402
2015-08-30,-0.191773
2015-08-31,-0.062314
2015-09-01,-0.10044
2015-09-02,-0.118695
2015-09-03,-0.185042
2015-09-04,-0.21782
2015-09-05,-0.133475
2015-09-06,-0.095572
2015-09-07,-0.107439
2015-09-08,-0.146444
2015-09-09,-0.084642
2015-09-10,-0.186001
2015-09-11,-0.156561
2015-09-12,-0.132456
2015-09-13,-0.14513
2015-09-14,-0.162929
2015-09-15,-0.171865
2015-09-16,-0.169145
2015-09-17,-0.132466
2015-09-18,-0.16359
2015-09-19,-0.082089
2015-09-20,-0.110313
2015-09-21,-0.097578
2015-09-22,-0.158781
2015-09-23,-0.161146
2015-09-24,-0.078294
2015-09-25,-0.122746
2015-09-26,-0.145001
2015-09-27,-0.034928
2015-09-28,-0.128367
2015-09-29,-0.16881
2015-09-30,-0.166747
2015-10-01,-0.188965
2015-10-02,-0.157079
2015-10-03,-0.138404
2015-10-04,-0.216084
2015-10-05,-0.128351
2015-10-06,-0.155884
2015-10-07,-0.178735
2015-10-08,-0.108564
2015-10-09,-0.168485
2015-10-10,-0.134097
2015-10-11,-0.214734
2015-10-12,-0.177132
2015-10-13,-0.082105
2015-10-14,-0.131266
2015-10-15,-0.162074
2015-10-16,-0.100894
2015-10-17,-0.149164
2015-10-18,-0.161643
2015-10-19,-0.16204
2015-10-20,-0.137685
2015-10-21,-0.097971
2015-10-22,-0.095701
2015-10-23,-0.217259
2015-10-24,-0.157978
2015-10-25,-0.1693
2015-10-26,-0.152518
2015-10-27,-0.078768
2015-10-28,-0.098639
2015-10-29,-0.08508
2015-10-30,-0.183009
2015-10-31,-0.19102
2015-11-01,-0.174998
2015-11-02,-0.166058
2015-11-03,-0.104673
2015-11-04,-0.143433
2015-11-05,-0.125599
2015-11-06,-0.1836
2015-11-07,-0.18529
2015-11-08,-0.105792
2015-11-09,-0.188151
2015-11-10,-0.114243
2015-11-11,-0.079879
2015-11-12,-0.287499
2015-11-13,-0.151814
2015-11-14,-0.186849
2015-11-15,-0.114494
2015-11-16,-0.146437
2015-11-17,-0.10792
2015-11-18,-0.190926
2015-11-19,-0.126875
2015-11-20,-0.117217
2015-11-21,-0.194644
2015-11-22,-0.188802
2015-11-23,-0.011152
2015-11-24,-0.152803
2015-11-25,-0.160629
2015-11-26,-0.134659
2015-11-27,-0.156546
2015-11-28,-0.219478
2015-11-29,-0.165562
2015-11-30,-0.181457
2015-12-01,-0.145642
2015-12-02,-0.153814
2015-12-03,-0.159742
2015-12-04,-0.087972
2015-12-05,-0.147889
2015-12-06,-0.13852
2015-12-07,-0.06504
2015-12-08,-0.119143
2015-12-09,-0.143138
2015-12-10,-0.116348
2015-12-11,-0.185532
2015-12-12,-0.135453
2015-12-13,-0.164261
2015-12-14,-0.128088
2015-12-15,-0.110341
2015-12-16,-0.043591
2015-12-17,-0.049677
2015-12-18,-0.114634
2015-12-19,-0.122722
2015-12-20,-0.140165
2015-12-21,-0.145718
2015-12-22,-0.081173
2015-12-23,-0.128707
2015-12-24,-0.164188
2015-12-25,-0.163512
2015-12-26,-0.11949
2015-12-27,-0.184954
2015-12-28,-0.105441
2015-12-29,-0.176662
2015-12-30,-0.161458
2015-12-31,-0.181243
2016-01-01,-0.142408
2016-01-02,-0.075619
2016-01-03,-0.198003
2016-01-04,-0.178185
2016-01-05,-0.077706
2016-01-06,-0.134801
2016-01-07,-0.095791
2016-01-08,-0.202513
2016-01-09,-0.150441
2016-01-10,-0.211164
2016-01-11,-0.069297
2016-01-12,-0.060318
2016-01-13,-0.015932
2016-01-14,-0.107494
2016-01-15,-0.155893
2016-01-16,-0.103838
2016-01-17,-0.168612
2016-01-18,-0.108263
2016-01-19,-0.161293
2016-01-20,-0.081524
2016-01-21,-0.232187
2016-01-22,-0.146654
2016-01-23,-0.15149
2016-01-24,-0.044042
2016-01-25,-0.094625
2016-01-26,-0.183211
2016-01-27,-0.180964
2016-01-28,-0.1491
2016-01-29,-0.094271
2016-01-30,-0.152769
2016-01-31,-0.094524
2016-02-01,-0.075537
2016-02-02,-0.17254
2016-02-03,-0.197447
2016-02-04,-0.106392
2016-02-05,-0.111553
2016-02-06,-0.159085
2016-02-07,-0.181172
2016-02-08,-0.144741
2016-02-09,-0.150096
2016-02-10,-0.013673
2016-02-11,-0.162527
2016-02-12,-0.126741
2016-02-13,-0.056556
2016-02-14,-0.137134
2016-02-15,-0.060198
2016-02-16,-0.081346
2016-02-17,-0.182091
2016-02-18,-0.204692
2016-02-19,-0.065866
2016-02-20,-0.152828
2016-02-21,-0.126728
2016-02-22,-0.190894
2016-02-23,-0.076555
2016-02-24,-0.085112
2016-02-25,-0.138971
2016-02-26,-0.140807
2016-02-27,-0.130887
2016-02-28,-0.163881
2016-02-29,-0.08103
2016-03-01,-0.146825
2016-03-02,-0.043906
2016-03-03,-0.077216
2016-03-04,-0.123876
2016-03-05,-0.14588
2016-03-06,-0.117019
2016-03-07,-0.037325
2016-03-08,-0.151489
2016-03-09,-0.073772
2016-03-10,-0.14649
2016-03-11,-0.147903
2016-03-12,-0.226393
2016-03-13,-0.132766
2016-03-14,-0.210305
2016-03-15,-0.094977
2016-03-16,-0.109699
2016-03-17,-0.144342
2016-03-18,-0.133841
2016-03-19,-0.1193
2016-03-20,-0.061396
2016-03-21,-0.097519
2016-03-22,-0.08296
2016-03-23,-0.166485
2016-03-24,-0.206061
2016-03-25,-0.143249
2016-03-26,-0.149571
2016-03-27,-0.119963
2016-03-28,-0.116892
2016-03-29,-0.143466
2016-03-30,-0.1447
2016-03-31,-0.207236
2016-04-01,-0.170763
2016-04-02,-0.224289
2016-04-03,-0.134108
2016-04-04,-0.114321
2016-04-05,-0.059864
2016-04-06,-0.118282
2016-04-07,-0.121726
2016-04-08,-0.129571
2016-04-09,-0.134224
2016-04-10,-0.186214
2016-04-11,-0.119806
2016-04-12,-0.154878
2016-04-13,-0.143412
2016-04-14,-0.130248
2016-04-15,-0.182456
2016-04-16,-0.202689
2016-04-17,-0.048521
2016-04-18,-0.157516
2016-04-19,-0.147033
2016-04-20,-0.073711
2016-04-21,-0.141478
2016-04-22,-0.101476
2016-04-23,-0.141123
2016-04-24,-0.003195
2016-04-25,-0.092523
2016-04-26,-0.139629
2016-04-27,-0.092764
2016-04-28,-0.093435
2016-04-29,-0.19813
2016-04-30,-0.115335
2016-05-01,-0.15239
2016-05-02,-0.17021
2016-05-03,-0.154306
2016-05-04,-0.141917
2016-05-05,-0.118663
2016-05-06,-0.090653
2016-05-07,-0.150016
2016-05-08,-0.095036
2016-05-09,-0.176205
2016-05-10,-0.081501
2016-05-11,-0.137606
2016-05-12,-0.093912
2016-05-13,-0.116724
2016-05-14,-0.142112
2016-05-15,-0.052306
2016-05-16,-0.128568
2016-05-17,-0.162666
2016-05-18,-0.102291
2016-05-19,-0.11656
2016-05-20,-0.138678
2016-05-21,-0.108523
2016-05-22,-0.12464
2016-05-23,-0.183399
2016-05-24,-0.166655
2016-05-25,-0.176407
2016-05-26,-0.047835
2016-05-27,-0.159725
2016-05-28,-0.14767
2016-05-29,-0.148576
2016-05-30,-0.071157
2016-05-31,-0.152696
2016-06-01,-0.153576
2016-06-02,-0.179628
2016-06-03,-0.175839
2016-06-04,-0.06422
2016-06-05,-0.123957
2016-06-06,-0.207379
2016-06-07,-0.14172
2016-06-08,-0.158341
2016-06-09,-0.108782
2016-06-10,-0.150148
2016-06-11,-0.121107
2016-06-12,-0.154489
2016-06-13,-0.114132
2016-06-14,-0.097803
2016-06-15,-0.112084
2016-06-16,-0.101936
2016-06-17,-0.158559
2016-06-18,-0.1172
2016-06-19,-0.103394
2016-06-20,-0.113949
2016-06-21,-0.228388
2016-06-22,-0.109432
2016-06-23,-0.123316
2016-06-24,-0.164758
2016-06-25,-0.081598
2016-06-26,-0.092268
2016-06-27,-0.151934
2016-06-28,-0.173056
2016-06-29,-0.101286
2016-06-30,-0.132914
2016-07-01,-0.211759
2016-07-02,-0.176953
2016-07-03,-0.170331
2016-07-04,-0.11853
2016-07-05,-0.183959
2016-07-06,-0.178472
2016-07-07,-0.244917
2016-07-08,-0.212799
2016-07-09,-0.11352
2016-07-10,-0.211172
2016-07-11,-0.144945
2016-07-12,-0.166669
2016-07-13,-0.139658
2016-07-14,-0.078465
2016-07-15,-0.152908
2016-07-16,-0.183262
2016-07-17,-0.200884
2016-07-18,-0.217689
2016-07-19,-0.185672
2016-07-20,-0.109598
2016-07-21,-0.140058
2016-07-22,-0.094883
2016-07-23,-0.158018
2016-07-24,-0.093057
2016-07-25,-0.161998
2016-07-26,-0.113029
2016-07-27,-0.136379
2016-07-28,-0.104376
2016-07-29,-0.098943
2016-07-30,-0.195101
2016-07-31,-0.102927
2016-08-01,-0.199914
2016-08-02,-0.199703
2016-08-03,-0.159343
2016-08-04,-0.142168
2016-08-05,-0.140853
2016-08-06,-0.095122
2016-08-07,-0.095497
2016-08-08,-0.215605
2016-08-09,-0.11875
2016-08-10,-0.11347
2016-08-11,-0.135274
2016-08-12,-0.135842
2016-08-13,-0.202228
2016-08-14,-0.104147
2016-08-15,-0.143356
2016-08-16,-0.208159
2016-08-17,-0.156661
2016-08-18,-0.152794
2016-08-19,-0.129046
2016-08-20,-0.074451
2016-08-21,-0.091083
2016-08-22,-0.147832
2016-08-23,-0.203465
2016-08-24,-0.164465
2016-08-25,-0.229116
2016-08-26,-0.186429
2016-08-27,-0.157227
2016-08-28,-0.181308
2016-08-29,-0.11514
2016-08-30,-0.13188
2016-08-31,-0.179028
2016-09-01,-0.08931
2016-09-02,-0.147539
2016-09-03,-0.129488
2016-09-04,-0.12835
2016-09-05,-0.121879
2016-09-06,-0.15057
2016-09-07,-0.125303
2016-09-08,-0.15094
2016-09-09,-0.153293
2016-09-10,-0.115153
2016-09-11,-0.088206
2016-09-12,-0.173057
2016-09-13,-0.204457
2016-09-14,-0.248029
2016-09-15,-0.202112
2016-09-16,-0.184757
2016-09-17,-0.095112
2016-09-18,-0.040931
2016-09-19,-0.112448
2016-09-20,-0.196782
2016-09-21,-0.20793
2016-09-22,-0.182343
2016-09-23,-0.125101
2016-09-24,-0.104627
2016-09-25,-0.076928
2016-09-26,-0.154859
2016-09-27,-0.1541
2016-09-28,-0.240126
2016-09-29,-0.246371
2016-09-30,-0.127378
2016-10-01,-0.125703
2016-10-02,-0.113058
2016-10-03,-0.183905
2016-10-04,-0.066773
2016-10-05,-0.17344
2016-10-06,-0.190494
2016-10-07,-0.151065
2016-10-08,-0.338898
2016-10-09,-0.228561
2016-10-10,-0.135126
2016-10-11,-0.216964
2016-10-12,-0.222075
2016-10-13,-0.206205
2016-10-14,-0.17634
2016-10-15,-0.136828
2016-10-16,-0.167911
2016-10-17,-0.155348
2016-10-18,-0.231787
2016-10-19,-0.196353
2016-10-20,-0.211166
2016-10-21,-0.17799
2016-10-22,-0.158472
2016-10-23,-0.199684
2016-10-24,-0.187605
2016-10-25,-0.133101
2016-10-26,-0.149855
2016-10-27,-0.259869
2016-10-28,-0.183251
2016-10-29,-0.126468
2016-10-30,-0.176067
2016-10-31,-0.187098
2016-11-01,-0.214823
2016-11-02,-0.185047
2016-11-03,-0.157543
2016-11-04,-0.230462
2016-11-05,-0.15688
2016-11-06,-0.110223
2016-11-07,-0.156134
2016-11-08,-0.124574
2016-11-09,-0.077264
2016-11-10,-0.143231
2016-11-11,-0.056208
2016-11-12,-0.207062
2016-11-13,-0.082017
2016-11-14,-0.111454
2016-11-15,-0.212704
2016-11-16,-0.125235
2016-11-17,-0.116642
2016-11-18,-0.192673
2016-11-19,-0.216917
2016-11-20,-0.182994
2016-11-21,-0.180199
2016-11-22,-0.169809
2016-11-23,-0.1331
2016-11-24,-0.141517
2016-11-25,-0.07985
2016-11-26,-0.098394
2016-11-27,-0.127041
2016-11-28,-0.077996
2016-11-29,-0.163501
2016-11-30,-0.174066
2016-12-01,-0.139622
2016-12-02,-0.145049
2016-12-03,-0.175568
2016-12-04,-0.140915
2016-12-05,-0.17482
2016-12-06,-0.122016
2016-12-07,-0.116029
2016-12-08,-0.14691
2016-12-09,-0.265855
2016-12-10,-0.123821
2016-12-11,-0.10419
2016-12-12,-0.105854
2016-12-13,-0.129594
2016-12-14,-0.14672
2016-12-15,-0.18711
2016-12-16,-0.145721
2016-12-17,-0.1493
2016-12-18,-0.101383
2016-12-19,-0.099029
2016-12-20,-0.119512
2016-12-21,-0.111889
2016-12-22,-0.150613
2016-12-23,-0.134016
2016-12-24,-0.1236
2016-12-25,-0.082065
2016-12-26,-0.159422
2016-12-27,-0.128022
2016-12-28,-0.085754
2016-12-29,-0.105725
2016-12-30,-0.151923
2016-12-31,-0.129554
2017-01-01,-0.072906
2017-01-02,-0.183795
2017-01-03,-0.182992
2017-01-04,-0.136415
2017-01-05,-0.170059
2017-01-06,-0.130692
2017-01-07,-0.122086
2017-01-08,-0.071752
2017-01-09,-0.157368
2017-01-10,-0.150891
2017-01-11,-0.122425
2017-01-12,-0.0813
2017-01-13,-0.146578
2017-01-14,-0.156013
2017-01-15,-0.110669
2017-01-16,-0.14251
2017-01-17,-0.12217
2017-01-18,-0.113815
2017-01-19,-0.128495
2017-01-20,-0.106086
2017-01-21,-0.088514
2017-01-22,-0.127507
2017-01-23,-0.167728
2017-01-24,-0.110683
2017-01-25,-0.155252
2017-01-26,-0.177587
2017-01-27,-0.099151
2017-01-28,-0.204856
2017-01-29,-0.207199
2017-01-30,-0.268045
2017-01-31,-0.239329
2017-02-01,-0.148146
2017-02-02,-0.227716
2017-02-03,-0.239305
2017-02-04,-0.157963
2017-02-05,-0.157643
2017-02-06,-0.169302
2017-02-07,-0.138381
2017-02-08,-0.185794
2017-02-09,-0.223015
2017-02-10,-0.205742
2017-02-11,-0.166109
2017-02-12,-0.137653
2017-02-13,-0.093159
2017-02-14,-0.208001
2017-02-15,-0.172293
2017-02-16,-0.14741
2017-02-17,-0.283103
2017-02-18,-0.164099
2017-02-19,-0.228078
2017-02-20,-0.117184
2017-02-21,-0.214169
2017-02-22,-0.138615
2017-02-23,-0.221924
2017-02-24,-0.159282
2017-02-25,-0.195442
2017-02-26,-0.16935
2017-02-27,-0.097604
2017-02-28,-0.152015
2017-03-01,-0.134668
2017-03-02,-0.192472
2017-03-03,-0.166108
2017-03-04,-0.199087
2017-03-05,-0.21652
2017-03-06,-0.034339
2017-03-07,-0.179409
2017-03-08,-0.16324
2017-03-09,-0.18164
2017-03-10,-0.091552
2017-03-11,-0.209323
2017-03-12,-0.15785
2017-03-13,-0.181378
2017-03-14,-0.239359
2017-03-15,-0.186801
2017-03-16,-0.22402
2017-03-17,-0.238648
2017-03-19,-0.196949
2017-03-20,-0.183885
2017-03-21,-0.191921
2017-03-22,-0.234802
2017-03-23,-0.183527
2017-03-24,-0.191547
2017-03-26,-0.211839
2017-03-27,-0.148341
2017-03-28,-0.185784
2017-03-29,-0.192256
2017-03-30,-0.163794
2017-03-31,-0.18414
2017-04-01,-0.19482
2017-04-02,-0.219007
2017-04-03,-0.171483
2017-04-04,-0.204089
2017-04-05,-0.136008
2017-04-06,-0.154634
2017-04-07,-0.176772
2017-04-08,-0.190464
2017-04-09,-0.226444
2017-04-10,-0.164438
2017-04-11,-0.166837
2017-04-12,-0.164727
2017-04-13,-0.225384
2017-04-14,-0.086681
2017-04-15,-0.248762
2017-04-16,-0.109773
2017-04-17,-0.142341
2017-04-18,-0.124644
2017-04-19,-0.134919
2017-04-20,-0.119061
2017-04-21,-0.119226
2017-04-22,-0.168184
2017-04-23,-0.172167
2017-04-24,-0.069775
2017-04-25,-0.144827
2017-04-26,-0.130468
2017-04-27,-0.102927
2017-04-28,-0.108073
2017-04-29,-0.1542
2017-04-30,-0.163369
2017-05-01,-0.071202
2017-05-02,-0.201231
2017-05-03,-0.209736
2017-05-04,-0.133651
2017-05-05,-0.157468
2017-05-06,-0.269788
2017-05-07,-0.117402
2017-05-08,-0.110786
2017-05-09,-0.146991
2017-05-10,-0.265693
2017-05-11,-0.124773
2017-05-12,-0.083311
2017-05-13,-0.141082
2017-05-14,-0.083778
2017-05-15,-0.08987
2017-05-16,-0.220255
2017-05-17,-0.142947
2017-05-18,-0.152239
2017-05-19,-0.120037
2017-05-20,-0.06664
2017-05-21,-0.11029
2017-05-22,-0.068609
2017-05-23,-0.171297
2017-05-24,-0.140699
2017-05-25,-0.149561
2017-05-26,-0.17483
2017-05-27,-0.195852
2017-05-28,-0.25235
2017-05-29,-0.211076
2017-05-30,-0.163296
2017-05-31,-0.169966
2017-06-01,-0.135653
2017-06-02,-0.167363
2017-06-03,-0.249843
2017-06-04,-0.14069
2017-06-05,-0.216056
2017-06-06,-0.174453
2017-06-07,-0.156885
2017-06-08,-0.160662
2017-06-09,-0.121077
2017-06-10,-0.220202
2017-06-11,-0.134414
2017-06-12,-0.137914
2017-06-13,-0.139534
2017-06-14,-0.156165
2017-06-15,-0.163096
2017-06-16,-0.126
2017-06-17,-0.25027
2017-06-18,-0.298282
2017-06-19,-0.105873
2017-06-20,-0.155252
2017-06-21,-0.13149
2017-06-22,-0.15971
2017-06-23,-0.109134
2017-06-24,-0.221959
2017-06-25,-0.311815
2017-06-26,-0.1003
2017-06-27,-0.151651
2017-06-28,-0.136736
2017-06-29,-0.163512
2017-06-30,-0.171898
2017-07-01,-0.25395
2017-07-02,-0.274598
2017-07-03,-0.24468
2017-07-04,-0.14443
2017-07-05,-0.159224
2017-07-06,-0.163169
2017-07-07,-0.221407
2017-07-08,-0.239705
2017-07-09,-0.231427
2017-07-10,-0.105548
2017-07-11,-0.118299
2017-07-12,-0.123123
2017-07-13,-0.178842
2017-07-14,-0.119774
2017-07-15,-0.278677
2017-07-16,-0.196606
2017-07-17,-0.11424
2017-07-18,-0.179307
2017-07-19,-0.168229
2017-07-20,-0.098349
2017-07-21,-0.190798
2017-07-22,-0.05081
2017-07-23,-0.145644
2017-07-24,-0.108785
2017-07-25,-0.175918
2017-07-26,-0.244327
2017-07-27,-0.167981
2017-07-28,-0.053848
2017-07-29,-0.133651
2017-07-30,-0.226966
2017-07-31,-0.163272
2017-08-01,-0.15042
2017-08-02,-0.096717
2017-08-03,-0.170396
2017-08-04,-0.143546
2017-08-05,-0.190825
2017-08-06,-0.200128
2017-08-07,-0.130755
2017-08-08,-0.150124
2017-08-09,-0.169759
2017-08-10,-0.207251
2017-08-11,-0.166291
2017-08-12,-0.229306
2017-08-13,-0.17115
2017-08-14,-0.160712
2017-08-15,-0.242926
2017-08-16,-0.18171
2017-08-17,-0.166678
2017-08-18,-0.127841
2017-08-19,-0.114571
2017-08-20,-0.185185
2017-08-21,-0.133054
2017-08-22,-0.137379
2017-08-23,-0.215234
2017-08-24,-0.18692
2017-08-25,-0.184121
2017-08-26,-0.191859
2017-08-27,-0.207386
2017-08-28,-0.161189
2017-08-29,-0.097834
2017-08-30,-0.17604
2017-08-31,-0.175968
2017-09-01,-0.115562
2017-09-02,-0.107001
2017-09-03,-0.112298
2017-09-04,-0.04019
2017-09-05,-0.083922
2017-09-06,-0.102803
2017-09-07,-0.10022
2017-09-08,-0.139263
2017-09-09,-0.088298
2017-09-10,-0.128924
2017-09-11,-0.090762
2017-09-12,-0.117962
2017-09-13,-0.082096
2017-09-14,-0.10665
2017-09-15,-0.118692
2017-09-16,-0.182885
2017-09-17,-0.172553
2017-09-18,-0.170673
2017-09-19,-0.182162
2017-09-20,-0.122917
2017-09-21,-0.115731
2017-09-22,-0.128721
2017-09-23,-0.235271
2017-09-24,-0.25248
2017-09-25,-0.144716
2017-09-26,-0.141629
2017-09-27,-0.179479
2017-09-28,-0.13293
2017-09-29,-0.148774
2017-09-30,-0.169221
2017-10-01,-0.150603
2017-10-02,-0.102565
2017-10-03,-0.081202
2017-10-04,-0.085845
2017-10-05,-0.183711
2017-10-06,-0.160518
2017-10-07,-0.152316
2017-10-08,-0.191821
2017-10-09,-0.217678
2017-10-10,-0.177196
2017-10-11,-0.096545
2017-10-12,-0.09585
2017-10-13,-0.182339
2017-10-14,-0.304237
2017-10-15,-0.279361
2017-10-16,-0.164694
2017-10-17,-0.18647
2017-10-18,-0.242474
2017-10-19,-0.126714
2017-10-20,-0.196293
2017-10-21,-0.142397
2017-10-22,-0.090946
2017-10-23,-0.235125
2017-10-24,-0.132783
2017-10-25,-0.148398
2017-10-26,-0.180184
2017-10-27,-0.157846
2017-10-28,-0.195341
2017-10-29,-0.256329
2017-10-30,-0.208545
2017-10-31,-0.236714
2017-11-01,-0.161737
2017-11-02,-0.156362
2017-11-03,-0.21364
2017-11-04,-0.276788
2017-11-05,-0.243836
2017-11-06,-0.167496
2017-11-07,-0.135985
2017-11-08,-0.190734
2017-11-09,-0.068969
2017-11-10,-0.205896
2017-11-11,-0.271958
2017-11-12,-0.246794
2017-11-13,-0.135562
2017-11-14,-0.228728
2017-11-15,-0.186962
2017-11-16,-0.192728
2017-11-17,-0.189429
2017-11-18,-0.299908
2017-11-19,-0.224732
2017-11-20,-0.235591
2017-11-21,-0.185008
2017-11-22,-0.221921
2017-11-23,-0.258408
2017-11-24,-0.19758
2017-11-25,-0.213668
2017-11-26,-0.267929
2017-11-27,-0.161249
2017-11-28,-0.197229
2017-11-29,-0.211291
2017-11-30,-0.207993
2017-12-01,-0.185842
2017-12-02,-0.239226
2017-12-03,-0.300103
2017-12-04,-0.214585
2017-12-05,-0.28892
2017-12-06,-0.200228
2017-12-07,-0.198768
2017-12-08,-0.17242
2017-12-09,-0.266222
2017-12-10,-0.149866
2017-12-11,-0.314417
2017-12-12,-0.199909
2017-12-13,-0.146695
2017-12-14,-0.177922
2017-12-15,-0.215646
2017-12-16,-0.210429
2017-12-17,-0.173889
2017-12-18,-0.191609
2017-12-19,-0.132816
2017-12-20,-0.250446
2017-12-21,-0.223744
2017-12-22,-0.258032
2017-12-23,-0.248327
2017-12-24,-0.395373
2017-12-25,-0.179367
2017-12-26,-0.333194
2017-12-27,-0.214766
2017-12-28,-0.245658
2017-12-29,-0.263883
2017-12-30,-0.295157
2017-12-31,-0.155231
2018-01-01,-0.123552
2018-01-02,-0.13792
2018-01-03,-0.217083
2018-01-04,-0.239897
2018-01-05,-0.225857
2018-01-06,-0.244538
2018-01-07,-0.170738
2018-01-08,-0.123754
2018-01-09,-0.187139
2018-01-10,-0.206119
2018-01-11,-0.216291
2018-01-12,-0.283619
2018-01-13,-0.072618
2018-01-14,-0.403379
2018-01-15,-0.318814
2018-01-16,-0.183587
2018-01-17,-0.152951
2018-01-18,-0.265574
2018-01-19,-0.272841
2018-01-20,-0.265433
2018-01-21,-0.193072
2018-01-22,-0.197698
2018-01-23,-0.11975
2018-01-24,-0.255011
2018-01-25,-0.236129
2018-01-26,-0.324396
2018-01-27,-0.322936
2018-01-28,-0.271108
2018-01-29,-0.112057
2018-01-30,-0.17636
2018-01-31,-0.128404
2018-02-01,-0.204074
2018-02-02,-0.236901
2018-02-03,-0.281061
2018-02-04,-0.234506
2018-02-05,-0.171833
2018-02-06,-0.260531
2018-02-07,-0.191587
2018-02-08,-0.217681
2018-02-09,-0.230824
2018-02-10,-0.320629
2018-02-11,-0.26772
2018-02-12,-0.176355
2018-02-13,-0.212587
2018-02-14,-0.201572
2018-02-15,-0.205342
2018-02-16,-0.177263
2018-02-17,-0.178433
2018-02-18,-0.321956
2018-02-19,-0.18168
2018-02-20,-0.194488
2018-02-21,-0.171285
2018-02-22,-0.275916
2018-02-23,-0.243002
2018-02-24,0.005207
2018-02-25,-0.360576
2018-02-26,-0.254608
2018-02-27,-0.154144
2018-02-28,-0.153321
2018-03-01,-0.267997
2018-03-02,-0.242845
2018-03-03,-0.300451
2018-03-04,-0.226414
2018-03-05,-0.154341
2018-03-06,-0.116607
2018-03-07,-0.258722
2018-03-08,-0.130559
2018-03-09,-0.148749
2018-03-10,-0.155679
2018-03-11,-0.331518
2018-03-12,-0.131396
2018-03-13,-0.285091
2018-03-14,-0.306894
2018-03-15,-0.291789
2018-03-16,-0.242121
2018-03-17,-0.31735
2018-03-18,-0.131649
2018-03-19,-0.194217
2018-03-20,-0.32168
2018-03-21,-0.279561
2018-03-22,-0.180669
2018-03-23,-0.23795
2018-03-24,-0.087314
2018-03-25,-0.279258
2018-03-26,-0.227034
2018-03-27,-0.285413
2018-03-28,-0.276601
2018-03-29,-0.266202
2018-03-30,-0.28819
2018-03-31,-0.336303
2018-04-01,-0.176153
2018-04-02,-0.22604
2018-04-03,-0.240119
2018-04-04,-0.14332
2018-04-05,-0.236562
2018-04-06,-0.275106
2018-04-07,-0.275591
2018-04-08,-0.289659
2018-04-09,-0.19812
2018-04-10,-0.226195
2018-04-11,-0.230355
2018-04-12,-0.227992
2018-04-13,-0.246877
2018-04-14,-0.333055
2018-04-15,-0.212196
2018-04-16,-0.152342
2018-04-17,-0.214234
2018-04-18,-0.174746
2018-04-19,-0.191204
2018-04-20,-0.29385
2018-04-21,-0.331691
2018-04-22,-0.158195
2018-04-23,-0.114342
2018-04-24,-0.236427
2018-04-25,-0.102468
2018-04-26,-0.297678
2018-04-27,-0.186157
2018-04-28,-0.268962
2018-04-29,-0.242896
2018-04-30,-0.281833
2018-05-01,-0.253535
2018-05-02,-0.202244
2018-05-03,-0.171168
2018-05-04,-0.173905
2018-05-05,-0.214278
2018-05-06,-0.201144
2018-05-07,-0.20687
2018-05-08,-0.108657
2018-05-09,-0.181028
2018-05-10,-0.293467
2018-05-11,-0.270136
2018-05-12,-0.22812
2018-05-13,-0.287639
2018-05-14,-0.128559
2018-05-15,-0.269516
2018-05-16,-0.23664
2018-05-17,-0.173282
2018-05-18,-0.227983
2018-05-19,-0.206276
2018-05-20,-0.25891
2018-05-21,-0.052279
2018-05-22,-0.2515
2018-05-23,-0.163141
2018-05-24,-0.294498
2018-05-25,-0.244366
2018-05-26,-0.114857
2018-05-27,-0.431554
2018-05-28,-0.179064
2018-05-29,-0.541366
2018-05-30,-0.228527
2018-05-31,-0.223652
2018-06-01,-0.455995
2018-06-02,-0.332909
2018-06-03,-0.358078
2018-06-04,-0.191055
2018-06-05,-0.173173
2018-06-06,-0.500249
2018-06-07,0.028837
2018-06-08,0.196806
2018-06-09,-0.306037
2018-06-10,-0.407121
2018-06-11,-0.440872
2018-06-12,-0.294259
2018-06-13,-0.158049
2018-06-14,-0.087521
2018-06-15,-0.48191
2018-06-16,-0.168286
2018-06-17,-0.529442
2018-06-18,-0.145409
2018-06-19,-0.227993
2018-06-20,-0.348901
2018-06-21,-0.274001
2018-06-22,-0.237238
2018-06-23,-0.337193
2018-06-24,-0.230728
2018-06-25,-0.283747
2018-06-26,-0.261987
2018-06-27,-0.250292
2018-06-28,-0.643278
2018-06-29,-0.534162
2018-06-30,-0.146665
2018-07-01,-0.454349
2018-07-02,-0.296563
2018-07-03,-0.234567
2018-07-04,-0.657513
2018-07-05,-0.314662
2018-07-06,-0.536891
2018-07-07,-0.269716
